timestamp_ms,ax,ay,az,gx,gy,gz
0,2.6362925,9.107681,0.8530413,0.05299256,-0.089491755,-0.0012217305
17,2.6662025,9.221938,0.3056831,0.081397794,-0.17531833,-0.024587326
35,2.714059,9.354142,-0.18783657,0.046578474,-0.34330627,-0.036651913
53,2.800799,9.346365,-0.050847482,-0.016493361,-0.39568797,-0.024740042
71,2.9192436,9.366704,0.37268212,-0.030695979,-0.35796702,-0.014813482
89,2.9276185,9.358928,0.6801598,0.014813482,-0.29626966,0.0021380284
107,2.8827531,9.386445,0.58504516,0.039553523,-0.25137106,0.024740042
125,2.8253253,9.443872,0.24646074,0.029168816,-0.2640465,0.034513887
143,2.6997023,9.429516,0.03888337,0.04016439,-0.34193182,0.04520403
161,2.6925237,9.319446,-0.15134603,0.08170322,-0.47800204,0.056505036
179,2.7822545,9.223135,-0.29671,0.13652839,-0.6215554,0.07070765
197,2.969493,9.202796,-0.48993045,0.18646662,-0.75441855,0.08735373
215,3.2081769,9.349357,-0.552742,0.19013181,-0.86452705,0.09040806
232,3.394219,9.7704935,-0.06580263,0.1151481,-0.82344633,0.07803804
250,3.3290145,9.882956,0.45224348,-4.5814895E-4,-0.63407815,0.06658431
268,3.1639097,9.79143,0.56590253,-0.062308256,-0.47708577,0.020005837
286,2.8492537,9.749556,0.49232325,-0.0693332,-0.43967026,-0.041691553
304,2.5543382,9.559326,0.22372891,-0.081855945,-0.49861875,-0.07315111
322,2.4568307,9.263215,-0.09750752,-0.10277808,-0.6310238,-0.07666359
340,2.5316064,8.961719,-0.060418773,-0.083383106,-0.7476991,-0.04841107
358,2.6835506,8.784052,0.038285162,-0.023823744,-0.8194757,-0.005192355
376,2.8893332,8.917452,0.11844472,0.02367103,-0.8436049,0.03680463
394,3.0466614,9.41157,0.39541394,-0.0027488936,-0.75594574,0.056505036
412,2.9760733,9.814162,0.7363912,-0.10980303,-0.56505036,0.06414085
430,2.7655048,9.732208,0.5832505,-0.18173242,-0.45081854,0.05879578
448,2.5926232,9.607781,0.44506502,-0.17547104,-0.4280638,0.027488936
466,2.4885356,9.556933,0.30209386,-0.18219055,-0.47250426,-0.017562376
483,2.4975085,9.49472,0.14416756,-0.23350324,-0.5572618,-0.046578474
501,2.6015964,9.461819,0.33559337,-0.2591596,-0.5873469,-0.06261369
519,2.7732813,9.396614,0.5276174,-0.24083363,-0.5511532,-0.08674286
537,2.8594232,9.294321,0.5413761,-0.21410827,-0.50411654,-0.1049161
555,2.7834508,9.211769,0.6053841,-0.19715676,-0.43127087,-0.09086621
573,2.678765,9.1770735,0.5587241,-0.18051068,-0.37415496,-0.056963183
591,2.629114,9.270991,0.5198407,-0.16508633,-0.35063666,-0.033750303
609,2.5680969,9.399008,0.64965135,-0.16325374,-0.31703907,-0.016035212
627,2.4975085,9.365508,0.6358926,-0.14966199,-0.29443705,0.0035124752
645,2.5465615,9.340384,0.48394838,-0.12064589,-0.30650163,0.0041233404
663,2.5878377,9.31825,0.2835495,-0.105374254,-0.3623958,-0.013744468
681,2.5926232,9.278768,0.02632105,-0.09010262,-0.46563202,-0.009315695
699,2.7385855,9.2691965,0.0017946169,-0.0804815,-0.53023106,-0.0010690142
717,2.8923244,9.377472,0.40618163,-0.08460484,-0.45814893,0.0033597588
734,2.9156544,9.430713,0.67417777,-0.07788532,-0.34040466,0.01817324
752,2.8749764,9.440284,0.52941203,-0.061850104,-0.26908615,0.026572637
770,2.7750762,9.473185,0.22313072,-0.063224554,-0.27152961,0.0154243475
788,2.6338995,9.478569,0.015553347,-0.075594574,-0.3381139,-0.002443461
806,2.626123,9.449257,-0.081954174,-0.0954477,-0.43142357,-0.026725354
824,2.6823542,9.495916,0.12143575,-0.12507465,-0.46960264,-0.05100725
842,2.7505496,9.675379,0.701097,-0.16294831,-0.36911532,-0.06078109
860,2.7762725,9.665209,0.8452646,-0.19303341,-0.24969117,-0.061850104
878,2.7505496,9.573684,0.587438,-0.2144137,-0.22159137,-0.080634214
