timestamp_ms,ax,ay,az,gx,gy,gz
0,-3.60718,4.17727,7.5086775,-0.12904528,1.0829114,0.15454891
17,-4.462614,3.2644083,7.225128,-0.16325374,0.76159626,0.19822577
35,-4.746762,2.99043,7.2305117,-0.1253801,0.30741793,0.42928556
53,-3.8985064,3.6191442,8.012366,-0.09819659,0.06734789,0.6640105
71,-3.0837502,4.746164,8.62792,-0.118202426,0.12415836,0.70386946
89,-3.0011978,4.8532424,8.293523,-0.20219639,0.32330042,0.6065892
107,-3.4073794,4.1144586,7.448259,-0.37491855,0.420428,0.49602258
125,-4.3328037,3.92722,9.162118,-0.45249844,0.3199407,0.41538838
143,-5.881558,3.2733815,10.432707,0.3297145,0.32467487,0.6227771
161,-6.136992,3.5623147,10.57508,0.44028112,0.529162,0.70616025
178,-5.2193446,4.1114674,8.553144,0.55573463,0.27565295,0.81031275
197,-4.744369,5.7230334,9.209376,0.5319109,0.18997909,0.77396625
215,-4.627121,6.183652,8.338388,0.49861875,0.3996586,0.8921687
233,-5.2516475,4.4374895,7.470392,0.59773165,0.40240747,1.1994339
251,-5.206782,4.0815573,7.7276206,0.6421721,0.302531,1.4705054
268,-6.0341005,2.925824,6.128019,0.7663304,-0.38621956,1.9295706
286,-5.941977,3.5521452,7.7886376,1.208597,-1.2765557,2.44453
304,-3.8943188,5.8683977,10.351351,1.7200438,-1.1418599,2.5126414
322,-1.608575,8.38804,11.362917,1.9249891,0.040011674,2.066099
340,-1.0492527,7.4446692,7.6337023,1.5293012,1.1016954,1.599856
358,-2.6572297,7.159325,6.7465634,1.0262536,1.370018,1.5925257
376,-5.2642097,6.242874,6.3332033,0.7979427,1.1572843,1.8072448
394,-5.6189456,6.10768,6.024529,0.8582657,0.2359467,1.7354681
412,-4.9256253,6.0640106,5.617749,0.9621128,-1.1239921,1.4132367
430,-3.554538,7.6420774,10.369895,1.1065824,-1.0403035,0.9935723
448,-2.7188447,5.5872407,9.480363,1.1774428,-0.4454735,0.6918049
466,-2.9431717,5.212166,10.389636,1.344209,-0.039095376,0.6377433
484,-2.9940193,4.634897,10.280165,1.6325374,0.24083363,0.6542367
501,-2.7637103,3.391228,9.94158,2.058005,0.44180828,0.5757405
520,-1.9471594,2.8785655,9.020343,2.5615108,0.7819075,0.40851614
537,-0.8919246,3.4707892,7.765906,2.8344147,1.338253,0.4240932
555,0.3080759,4.3722854,6.5294147,2.8292224,1.7600555,0.5749769
573,1.2000005,5.1439705,5.5274205,2.7553077,1.9813415,0.5821546
591,1.311865,5.224728,3.9852462,2.5605943,2.0665572,0.47021353
609,0.7178468,5.742176,2.4011974,2.2099578,1.9509509,0.5335908
627,0.84765744,7.0002027,0.9403793,1.8469511,1.5537357,0.6574437
645,2.5704896,9.568898,-0.68494546,1.4750868,0.89949906,0.54183745
663,4.538586,12.1046915,-2.0524435,0.93370754,0.3284928,0.17501289
681,4.9022956,13.70549,-2.1714866,0.33460143,0.16875152,-0.11728613
698,3.8321054,15.059828,-0.8111669,0.19776763,0.68936145,-0.23732115
717,0.81834537,15.270994,0.6131608,0.6293439,1.478752,0.16630806
735,-1.6217356,15.511473,1.6833507,1.2370021,2.2947154,0.98899084
753,-1.8975084,16.718653,2.1816561,1.6349808,3.1062498,1.6609426
771,-2.3072793,17.593826,1.9166509,1.6957619,3.578754,2.0783162
788,-2.9198418,17.655441,1.6109679,1.5919148,3.3385313,2.4312437
806,-1.564906,17.400007,2.2713869,1.3724614,2.8440359,2.4637723
824,-0.4869394,16.295122,2.4891338,1.1473577,2.373975,2.3127358
842,-0.23569304,15.146567,2.1391835,1.0490084,1.949271,2.4228442
860,0.9302098,14.210376,1.6037893,0.9634872,1.6223054,2.654515
878,2.8761728,13.695919,1.6498512,0.7635816,1.5435038,2.716976
896,4.4482574,13.219747,1.8418752,0.6053675,1.5117388,2.5757134
