timestamp_ms,ax,ay,az,gx,gy,gz
5683,2.5184457,10.450653,4.398008,0.2855795,2.8620565,-1.7087429
5701,1.9722841,9.709476,3.0293136,0.397826,2.7731755,-1.4575244
5719,1.2951152,8.88455,2.1601207,0.38453966,2.626415,-1.1201742
5737,0.93978107,8.3581295,2.3365912,0.30085114,2.5331054,-0.7266242
5755,0.83389866,7.939984,2.5082762,0.31978795,2.4087944,-0.37934732
5773,0.4953143,7.1934233,2.6715865,0.4720461,2.2650883,-0.052839845
5791,0.22073789,6.3661046,2.3198416,0.61269784,2.215761,0.30741793
5808,0.11964113,5.876174,1.9920249,0.63545257,2.1766655,0.6394232
5826,0.11365908,5.896513,2.1499512,0.55771995,2.1833851,0.8491027
5844,-0.25782663,5.773881,2.0572293,0.55665094,2.0425806,1.0088439
5862,-1.006182,5.1290154,2.0781665,0.6479753,1.8498527,1.2072225
5880,-1.5840486,4.4093738,1.9812572,0.762818,1.7383698,1.4198035
5898,-1.6336997,4.1724844,1.8957137,0.8347474,1.5790867,1.5344934
5916,-1.7264216,4.3740797,1.3627125,0.77686787,1.3538301,1.5859588
5934,-2.1852453,4.946563,0.8536395,0.61941737,1.0050261,1.7434094
5952,-2.349752,5.7355957,0.6436693,0.44058657,0.5691737,1.9398025
5970,-2.0638096,6.3696938,1.0396814,0.3031419,0.14492778,2.0340285
5988,-1.6803597,6.829714,1.3854443,0.23396139,-0.2406809,2.0583105
6006,-1.2532408,7.2101727,1.5661024,0.23167065,-0.6047566,2.2353086
6024,-0.32482567,7.475776,1.6109679,0.18661933,-0.72234815,2.506991
6042,0.90448695,7.5403824,1.7012969,0.032375857,-0.5856671,2.666274
6059,1.5128621,7.1503525,2.2342982,-0.023823744,-0.3622431,2.8200593
6077,1.96032,6.4606214,3.3349965,0.16157386,-0.01740966,3.1337388
6095,2.9096723,5.793622,3.2937205,0.46043968,0.5207626,3.513086
6113,3.7064822,5.8893347,3.1776686,0.52381694,1.4156802,3.4089334
6131,2.8444679,7.522436,2.0219352,0.40393466,2.0847304,2.6762006
6149,0.01794617,9.45823,1.8538394,0.3846924,1.5668694,1.8762726
6167,-2.1984057,10.570892,0.5521438,0.14767668,0.8918633,1.1385001
6185,-2.3479571,11.105688,-1.4913267,-0.37812558,-0.5148067,0.21685717
6203,-1.1162517,10.11147,0.4229314,-0.7506007,-2.175902,-0.6383542
6221,1.0205388,8.793623,4.1030927,-0.7623598,-2.700788,-1.0670289
6239,3.7136607,7.7677007,4.6061835,-0.4999932,-2.5389087,-1.3883439
6257,5.194818,7.456035,4.7336016,-0.40500367,-1.9315559,-1.7620409
6275,5.1876397,7.797013,5.0572305,-0.4972443,-0.89919364,-2.061212
6293,4.298706,7.719844,4.800002,-0.60048056,0.23289238,-2.2968533
6310,2.946163,6.71426,3.8033917,-0.65057147,1.044885,-2.606104
6328,1.5607185,5.322834,2.801397,-0.59391373,1.4382823,-2.9480357
6346,0.4743771,4.272983,1.6546369,-0.45723262,1.2227995,-3.0775392
6364,-0.15074782,4.336991,1.7904296,-0.312763,0.8765916,-2.9678888
6382,-0.081954174,5.265406,2.2007985,-0.20250183,0.6105598,-2.8906143
6400,-0.44985065,5.608776,2.085345,-0.10445796,0.28344148,-2.9132164
6418,-1.0097711,5.514858,1.3860425,-0.09773844,-0.20463985,-2.869234
6436,-1.5966109,5.9724855,1.4560326,-0.095294975,-0.7666359,-2.6082418
6454,-2.4634109,6.9852476,2.5585256,0.06734789,-1.006095,-2.1311562
6472,-2.6488547,7.5523467,2.5674987,0.21838433,-1.0980303,-1.6255124
6490,-1.6719848,8.041678,2.3844478,0.045662176,-1.1986703,-1.3171781
6508,-0.7531409,8.206185,2.364707,-0.24785857,-1.3081679,-1.2409728
6526,-0.5300102,7.9633136,2.4526432,-0.42103887,-1.4042265,-1.2005029
6544,-0.44027936,7.7593255,2.5298119,-0.43890667,-1.515404,-1.0871874
6561,-0.24825534,8.072785,3.414558,-0.46563202,-1.3811663,-0.96959585
6579,-0.42652065,8.603992,3.9493537,-0.5508477,-1.045954,-0.82772243
6597,-1.2628121,8.700901,3.2446675,-0.66355234,-0.9111055,-0.5128214
6615,-1.847259,8.491529,2.5603201,-0.84467393,-0.90285885,-0.06352998
6633,-1.5631114,8.466405,2.6165516,-1.0451905,-1.0983357,0.25030205
6651,-1.5684953,9.142377,4.1114674,-1.1247556,-1.4272866,0.38072178
6669,-1.7970098,9.485747,4.2281175,-1.0555751,-1.8057177,0.4662429
6687,-1.8550358,9.116654,3.010171,-1.02717,-2.3133466,0.6783658
6705,-1.2131611,8.271988,2.4514468,-1.1290317,-2.8916833,1.0196868
6723,0.46839502,7.350153,4.0516467,-1.1652255,-3.2400293,1.2449434
6741,1.8574286,6.884749,6.5772715,-0.91446525,-3.0573804,1.3075571
6759,2.5238297,6.8201427,6.5425754,-0.5551238,-2.6497808,1.4176655
6777,3.0849466,7.2933235,5.4436717,-0.42653665,-2.4022276,1.6229162
6795,4.153342,8.006983,5.3353963,-0.4560109,-2.270128,1.6389514
