timestamp_ms,ax,ay,az,gx,gy,gz
0,-0.29671,-7.7910304,5.7655063,0.050549097,-0.06291912,0.10399981
17,-0.21475583,-7.645068,5.4502516,0.027641652,-0.13881913,0.106901415
35,-0.21655045,-7.7700934,5.9138613,-0.0061086523,-0.23075435,0.09987647
53,-0.10229317,-7.827521,5.881558,0.020922136,-0.26465738,0.11866058
71,0.068793654,-7.669595,5.7900324,0.02076942,-0.2706133,0.13103059
89,0.05383851,-7.6887374,5.8474603,-0.002443461,-0.25717425,0.1282817
107,0.029312078,-7.6588273,5.9473605,-0.0125227375,-0.22785273,0.1330159
125,-0.013160525,-7.5870423,5.913263,-0.016187929,-0.20815234,0.13775012
143,0.015553347,-7.5726852,5.9228344,-0.035888333,-0.20922135,0.1572978
161,0.081954174,-7.6492558,5.9521465,-0.047036625,-0.20769419,0.17684549
179,0.049052864,-7.7120676,5.8713884,-0.0346666,-0.22357668,0.18310685
197,0.029910283,-7.6977105,5.8618174,-0.01863139,-0.25045475,0.1797471
215,0.11545369,-7.7551384,5.9246287,-0.022143865,-0.2761111,0.17867808
233,0.21894327,-7.7772717,6.0687966,-0.032070424,-0.2687807,0.18096884
251,0.17228323,-7.7347994,5.9916277,-0.016340645,-0.22983804,0.16982053
268,0.064008005,-7.713264,5.761917,-0.003970624,-0.2237294,0.16615535
286,-0.020937199,-7.7330046,5.704489,0.005955936,-0.2603813,0.16264287
304,0.046061836,-7.786245,5.671588,0.013591751,-0.30925053,0.16554448
322,0.21595225,-7.804191,5.7870417,-0.009773844,-0.31780264,0.17654006
340,0.19262223,-7.8909307,5.7397833,-0.014813482,-0.28970283,0.16646078
358,0.023928227,-7.913663,5.4341,-0.0,-0.28252518,0.15790866
376,-0.1363909,-7.8012,5.1792645,0.016035212,-0.32895094,0.15714508
394,-0.1698904,-7.7964144,5.1649075,0.02397646,-0.43035457,0.16264287
412,0.13280165,-7.8221374,5.4149575,-0.022296581,-0.54244834,0.21105394
430,0.6047859,-7.8311105,5.8654065,-0.07880162,-0.54336464,0.24266621
448,0.62931234,-7.984849,5.8618174,-0.08659015,-0.4541783,0.2284636
466,0.40677986,-7.9477606,5.7744794,-0.076052725,-0.3659083,0.24388795
484,0.23629123,-7.839485,5.6207404,-0.059101213,-0.32513303,0.26206118
502,0.023330022,-7.826923,5.428716,-0.04550946,-0.34972036,0.25625798
519,-0.11306087,-7.8436728,5.261219,-0.031612277,-0.4269948,0.24327709
537,-0.16390835,-7.792825,5.0219364,-0.013897184,-0.52855116,0.23548855
555,-0.16211374,-7.719844,4.6492543,-0.0010690142,-0.65102965,0.22403483
573,-0.17467605,-7.655836,4.3148575,-0.0065668016,-0.7820602,0.21517728
591,-0.18723837,-7.606185,3.9517467,-0.025350908,-0.93752545,0.2087632
609,-0.24227329,-7.685746,3.7088752,-0.039095376,-1.1446087,0.19410244
627,-0.29312077,-7.874779,3.5383866,-0.03283401,-1.4321736,0.1910481
645,-0.14476576,-8.015358,3.3780673,-0.0154243475,-1.765706,0.21303925
663,0.27218357,-8.108678,3.5527434,0.004276057,-2.0358613,0.22586742
681,0.6041877,-8.346764,3.723232,0.0346666,-2.2441661,0.20540343
699,0.63230336,-8.523234,3.8721852,0.10476339,-2.4990497,0.16203201
717,0.66699934,-8.501101,3.6436708,0.20570888,-2.8334985,0.1133155
735,0.82971126,-8.498708,3.3816566,0.28527406,-3.3049338,0.07391469
753,1.3082758,-8.495717,3.5844483,0.3220787,-3.810272,0.065209866
770,2.1326032,-8.40479,3.8697925,0.34972036,-4.213901,0.066737026
788,3.077768,-8.321639,3.76391,0.37797287,-4.4871106,0.03191771
806,3.7896328,-8.300702,3.8291144,0.4352415,-4.617683,-0.03924809
824,4.3836513,-8.338987,3.7130625,0.5653558,-4.5964556,-0.11957687
842,4.8382874,-8.5016985,3.182454,0.71853024,-4.561025,-0.13744467
860,5.3144593,-8.373085,2.9216363,0.7819075,-4.5691195,-0.03772093
878,5.749355,-7.776674,2.9479575,0.8414669,-4.5565968,0.06169739
896,6.0155563,-7.4141607,2.6368906,0.93202764,-4.53094,0.043676864
914,6.064609,-7.248458,2.3545375,0.9984592,-4.523152,-0.01863139
932,6.169295,-7.0821567,2.1577277,1.043816,-4.479475,-0.04932737
950,6.366703,-7.0953174,1.7491534,1.0813842,-4.4009786,-0.039858956
968,6.6687965,-7.1617184,1.2550355,1.1065824,-4.3678393,0.05207626
986,7.1066833,-7.0145597,0.9607183,1.0823005,-4.2427645,0.1553125
1004,7.433902,-6.798009,0.9272188,1.0094548,-3.8930442,0.15622878
1021,7.353144,-6.851249,0.9176475,0.9436341,-3.393662,0.101098195
1039,7.2245297,-7.1449685,0.35114673,0.9405798,-3.0020971,0.09728029
1057,7.274779,-7.502097,-0.7860422,0.96577793,-2.9955304,0.21502456
1075,7.5314093,-7.539784,-0.8177471,0.9634872,-3.2113185,0.44318274
1093,7.920841,-7.3214393,-0.17347965,0.9757045,-3.0793717,0.6030767
1111,8.089535,-7.3980093,0.32422748,1.0441214,-2.5152376,0.59956425
1129,7.9040914,-7.542177,0.39601216,1.0830641,-1.9086485,0.57864213
1147,7.4715886,-7.4506516,0.46959144,1.0369438,-1.5494597,0.6348417
1165,6.9344,-7.503892,0.552742,0.9427178,-1.3494014,0.69806623
1183,6.4606214,-7.75454,0.5808577,0.8437576,-1.146594,0.6937902
1201,6.096314,-7.963912,0.3804588,0.7796168,-1.0288498,0.6386596
1219,5.7990055,-8.1679,0.17527425,0.7706065,-1.1540772,0.61254513
1237,5.6817575,-8.280363,0.008973085,0.8046622,-1.4052955,0.65484756
1255,5.782854,-8.368897,-0.23330021,0.8417723,-1.5523612,0.7270824
1272,5.9970117,-8.359924,-0.35593235,0.8549059,-1.5340353,0.8029824
1290,6.0921264,-8.393424,-0.32183465,0.8784242,-1.385137,0.8671232
1308,6.102296,-8.532805,-0.35413775,0.923781,-1.1858422,0.93462384
1326,6.079564,-8.702098,-0.43429732,0.9607383,-1.0351112,1.0343475
1344,5.988637,-8.839685,-0.2428715,0.98532563,-0.9242391,1.169807
1362,5.938986,-8.855238,0.11485548,1.0256428,-0.7302894,1.2912164
1380,5.904888,-8.882756,0.25782663,1.0926852,-0.46975538,1.3658947
1398,5.782854,-9.019147,0.1052842,1.1394165,-0.29016098,1.4249959
1416,5.608776,-9.242277,-0.061016977,1.1377366,-0.26465738,1.4995215
1434,5.5507503,-9.345767,0.13040884,1.0983357,-0.28115073,1.5558738
1452,5.535197,-9.352347,0.4546363,1.0626001,-0.20799962,1.5404494
1470,5.5112686,-9.548559,0.58504516,1.029308,-0.096516706,1.46852
1488,5.337789,-9.47797,0.96490574,0.9680687,-0.016340645,1.3487904
1506,5.0123653,-8.933603,1.1599208,0.8889617,0.05971208,1.1162035
1523,4.518247,-8.489735,0.95832545,0.784351,-0.08078693,0.7991645
1541,4.2981076,-7.978867,0.1902294,0.5320636,-0.28160888,0.40210205
1559,4.384249,-7.578069,-0.06999006,0.14126259,-0.68325275,-0.08506299
1577,4.70728,-7.926823,0.05383851,-0.23335053,-1.0928379,-0.6198755
1595,5.0679984,-8.533403,0.33200413,-0.48243082,-1.3926201,-1.097114
1613,5.7583275,-8.573483,-0.017347964,-0.6085745,-1.5758796,-1.4973835
1631,6.602396,-8.281559,-0.81655073,-0.74204856,-1.7676913,-1.8866574
1649,7.0343003,-8.078169,-1.7126628,-1.0257955,-1.8057177,-2.278833
1667,7.3806615,-8.395817,-2.347359,-1.4286611,-1.6044376,-2.6007588
