timestamp_ms,ax,ay,az,gx,gy,gz
0,-1.5876378,4.026522,8.8701935,0.14340061,0.10338894,-0.027641652
17,-1.5218352,4.23051,8.072785,0.12095132,0.1479821,0.013591751
35,-1.7204394,4.3387856,7.899306,0.02855795,-0.0355829,0.03023783
53,-1.6253247,4.2646084,8.687142,-0.034055736,-0.2764165,0.048716504
71,-1.2723835,4.28076,9.280562,-9.162979E-4,-0.2959642,0.047800206
89,-1.0959128,4.351348,9.113664,0.08811731,-0.17134771,0.020463986
107,-1.1802598,4.345366,8.970094,0.1863139,-0.1779145,-0.026725354
125,-1.4321043,4.274778,8.191829,0.23655757,-0.40194935,-0.04337143
143,-1.012164,3.269194,7.42433,0.12370021,-0.9578367,0.024587326
161,-0.82971126,3.411567,8.730812,-0.070554934,-1.1652255,0.09850202
179,-0.5347959,3.7256248,9.32124,-0.1591304,-0.8492554,0.1414153
197,-0.62811595,4.016951,9.68136,-0.083383106,-0.5842926,0.17180584
215,-0.46899325,4.1174498,10.067801,0.12492194,-0.600786,0.19013181
233,-0.11784652,3.866203,9.3511505,0.2855795,-0.59971696,0.1554652
251,0.16749759,3.8763726,8.389236,0.2452624,-0.5725334,0.09254608
268,0.56350976,4.089334,7.9507513,0.051923547,-0.53893584,-0.007941248
286,0.49052864,4.426722,8.095517,-0.16371189,-0.43585235,-0.13225232
304,-0.10767702,4.7306104,8.848659,-0.26542094,-0.35521814,-0.21303925
322,-0.927817,4.85743,10.241281,-0.1777618,-0.25335637,-0.20341812
340,-1.0492527,4.6785665,9.130413,0.02687807,-0.068264194,-0.1226312
358,-0.6125626,4.9232326,9.002397,0.10094548,0.016035212,-0.05299256
376,-0.76989067,4.9866424,9.134601,0.10873401,0.1704314,-0.038026363
394,-0.8877372,4.5936213,8.240283,0.084910266,0.25686884,0.021227567
412,-0.09930214,3.970291,7.6713896,-0.07620544,0.082161374,0.069485925
430,0.19980069,4.365705,8.304291,-0.31413746,-0.1386664,0.058643065
448,0.5138587,4.4404807,9.001799,-0.44868052,-0.150731,0.0016798794
466,0.8153543,4.3465624,8.693723,-0.5111415,-0.053297993,-0.09850202
484,1.2023934,4.098307,9.208179,-0.59406644,-0.033444874,-0.24007004
502,1.1946167,3.8063827,9.835099,-0.61101794,0.08246681,-0.4334089
519,1.250848,3.915256,9.142975,-0.5868888,0.3173445,-0.61743206
537,1.9788643,4.5559344,7.7156568,-0.66156703,0.28053987,-0.8700248
555,1.0677971,6.5772715,8.282756,-0.7377725,-0.18753563,-1.1688906
573,-1.4536397,6.996015,11.438889,-0.5395467,-0.7170031,-1.0920744
594,1.9890338,5.369494,13.886148,-0.016035212,-0.33857206,-0.7119634
611,2.8133612,6.0807605,13.710874,0.23564127,-0.34697145,-0.77213365
629,3.2285159,6.954739,13.702498,0.48059824,-0.4654793,-0.9816604
647,4.1521454,7.4249287,15.171692,0.75670934,-0.7652614,-1.2990049
665,3.8057845,7.5547395,16.822142,1.2918273,-0.90224797,-1.7188221
683,3.4833515,6.8422766,16.816757,1.9272798,-1.0128145,-1.9281962
