timestamp_ms,ax,ay,az,gx,gy,gz
0,-1.6749759,3.6981075,8.963513,-0.051923547,0.035888333,0.03940081
17,-1.8161523,3.6017964,9.0544405,-0.021991149,-0.025809057,0.06872234
35,-1.7180467,3.621537,8.925827,0.012675454,-0.13423763,0.08078693
53,-1.5158532,3.80399,8.76132,-0.022602014,-0.21013765,0.07742717
71,-1.3686945,3.9397824,8.721839,-0.10781772,-0.24098633,0.051465396
89,-1.50688,3.7674992,8.850452,-0.18432859,-0.21517728,0.048258353
107,-1.5421742,3.9128633,9.251849,-0.17867808,-0.19807306,0.0664316
125,-1.46022,3.8871403,9.5252285,-0.06307184,-0.25671613,0.08674286
143,-1.6845472,4.0181475,9.570692,0.03848451,-0.2182316,0.18402316
161,-2.0871396,4.438088,9.810573,0.19013181,-0.1423316,0.40378192
179,-1.8604196,4.842475,10.035499,0.37614027,0.117744274,0.46471575
197,-2.0093727,5.4783673,10.216755,0.59528816,0.3129157,0.529162
215,-2.1332014,6.625128,10.66481,0.8906415,0.50717086,0.5636759
233,-2.7343981,8.458628,11.587244,1.2502885,0.7673995,0.54718256
251,-3.5994034,9.470194,12.110075,1.7547104,1.0552697,0.69974613
268,-4.1587257,10.19821,12.619746,2.1363485,1.5282321,1.0367911
286,-4.5714874,11.000404,11.895918,2.238821,1.397507,1.1908818
304,-4.9782677,11.400005,11.564512,2.3499987,1.4013249,1.2904528
322,-5.5908303,11.903096,11.519048,2.5111144,1.3848315,1.5749633
340,-5.6985073,11.993425,11.306087,2.4972172,1.3930782,1.9291124
358,-5.4670014,11.612967,12.05205,2.4996605,1.5251778,2.1873558
376,-5.235496,11.040483,13.886148,2.9089403,1.9083431,2.4494169
394,-5.4430733,10.521241,14.786448,3.778507,2.3599253,2.79929
412,-5.564509,10.137193,14.176876,4.6647196,2.7269025,3.2746959
430,-4.9196434,10.291531,12.306287,5.1918964,2.8725939,3.6964984
448,-4.0354953,10.642677,10.609776,5.3322425,3.0326405,3.9205332
466,-3.4157543,10.644471,9.087342,5.2531357,3.215442,4.1146355
484,-2.800799,10.486546,7.683952,5.0248246,3.2259793,4.3452373
502,-1.884946,10.287941,6.290731,4.7041206,3.0650163,4.4600797
519,-1.1150553,9.741779,5.445466,4.382958,3.0321825,4.4593163
537,-0.27876383,8.705089,4.8418765,4.212832,3.1841352,4.5237627
555,1.346561,7.5828547,3.667599,4.151746,3.3712125,4.617225
573,2.8037899,6.736394,2.6422744,4.065003,3.4797938,4.560109
591,3.972684,5.7260246,1.6049858,3.8997638,3.556763,4.2711697
609,4.822136,4.741378,1.1431711,3.691917,3.7108536,3.9423716
627,5.640481,3.7878382,1.0103694,3.4884987,4.0269766,3.6697729
645,6.625128,3.0765717,0.9661021,3.4067955,4.1480803,3.3707545
663,7.4153576,2.1248264,1.0492527,3.4739907,4.134947,2.955977
681,7.498508,1.1431711,1.0127622,3.569591,4.1809144,2.4831672
699,7.216155,0.7040881,0.55453664,3.6146424,4.1198277,2.117717
717,6.876972,0.951147,0.2656033,3.6674821,3.8383718,1.5786285
735,6.233901,0.42891344,0.36789647,3.6454911,3.6036468,1.078788
753,5.408377,0.9403793,-0.6867401,3.4538321,3.381139,0.5175556
770,4.1084766,1.5948163,-1.6360924,3.2339206,2.978579,-0.10644327
788,2.0673988,2.43709,-2.152344,2.9323058,2.6499333,-0.34895676
806,-0.6843473,3.6831522,-2.7326035,2.9356656,2.3203716,-0.17058411
824,-1.8664017,5.36411,-3.298506,3.0816624,2.0506747,0.48380527
842,0.11964113,7.812566,-4.5523453,2.7409523,2.0132592,0.96791595
860,2.841477,10.457233,-7.1168528,1.067487,1.7295122,0.88407475
878,2.841477,11.156535,-8.578867,-1.5332718,0.9978484,0.61422503
896,1.2352947,9.067601,-7.3429747,-3.9301543,-0.07651087,0.77366084
914,0.9284152,6.0747786,-3.214159,-5.1966305,-0.9456194,1.2392929
932,0.567099,3.5934215,1.3100704,-5.1101933,-1.1976013,1.8035797
950,-0.12263216,1.8795621,3.8147576,-4.2007675,-1.0488557,2.4452937
968,-0.4354937,0.5288138,4.44407,-3.1042645,-0.97326106,3.0085113
986,0.27816564,-0.40378883,4.261617,-2.0205896,-1.1113166,3.335935
1004,1.4255241,-1.3196417,3.5431721,-1.0500773,-1.408808,3.494302
1021,2.1768703,-2.3557339,2.7882366,-0.26618454,-1.6302466,3.653585
1039,2.425724,-3.3355947,1.6486548,0.3538437,-1.6278032,3.9029708
1057,2.9036903,-3.9308095,0.4354937,0.64461553,-1.2631166,4.1474695
1075,4.45065,-4.246662,-0.6053841,0.68126744,-0.8520043,4.1108174
1093,5.276174,-4.667799,-1.7940187,0.4914411,-0.77366084,3.803247
1111,5.1810594,-6.065207,-3.5180476,0.05971208,-1.2547172,3.5729508
1129,5.799604,-7.0504518,-3.482155,-0.4503604,-1.5661057,3.5337026
1147,6.4277196,-7.487142,-2.3994029,-0.6440047,-1.2414309,3.4144313
1165,6.105287,-7.6803627,-1.9411774,-0.54275376,-0.7170031,3.2375858
1183,5.272585,-8.302496,-1.791626,-0.23441954,-0.43142357,3.1688635
1201,5.08415,-9.466604,-2.431706,0.0021380284,-0.28710666,3.2394185
